20191026,合川,合川,财富广场逸景城 2室2厅 南,59.8万,高楼层(共29层)                                                2室2厅 | 71平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,此房南北户型，朝向好。视野开阔。采光充足，配套齐全,29.8万,中楼层(共24层)                                                1室1厅 | 49.6平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,房屋采光佳，装修合理，户型方正，视野开阔,72万,低楼层(共33层)                                                3室2厅 | 113平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,缤果城 3室2厅 南 北,62万,中楼层(共31层)                                                3室2厅 | 83平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,此房是一梯一户的洋房，品质小区，住家清静,100万,中楼层(共8层)                                                3室2厅 | 95.58平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,地理位置好，出行方便。环境好。,48万,高楼层(共30层)                                                2室2厅 | 89平米                                  | 西,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,德润世家 2室1厅 东南,53.8万,中楼层(共33层)                                                2室1厅 | 71平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,新都雅筑 2室2厅 南 北,55万,低楼层(共7层)                                                2室2厅 | 88平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,楼层好 视野开阔采光充足 配套设施齐全 交通便利,65万,低楼层(共24层)                                                2室1厅 | 57平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,新房龄楼盘，景观楼层，住家舒适，配套成熟,55.8万,中楼层(共28层)                                                2室2厅 | 82平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,欧博星座 2室2厅 东南,53万,低楼层(共33层)                                                2室2厅 | 68平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,江润地中海岸 1室1厅 南 北新上,37万,低楼层(共32层)                                                1室1厅 | 50平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,银翔盛世华庭 2室1厅 南,37万,低楼层(共18层)                                                    | 2015年建 |                                 2室1厅 | 57.45平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,北新大盘 御龙湾 户型方正清净通透 朝中庭 清净,60万,高楼层(共33层)                                                2室1厅 | 89.21平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,滨江国际 2室2厅 南,52万,高楼层(共33层)                                                2室2厅 | 73平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,繁华地段,  商场,超市配套齐全,55万,中楼层(共28层)                                                2室2厅 | 87.11平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,房屋采光佳，装修合理，户型方正，小区的热门户型,56万,中楼层(共31层)                                                2室2厅 | 76平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,标准两房，价格美丽，精装房屋。,44.5万,低楼层(共31层)                                                2室2厅 | 68平米                                  | 西,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,凤凰城 2室2厅 南,64万,低楼层(共32层)                                                2室2厅 | 82平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,北新大盘 御龙湾 户型方正清净通透  朝中庭 清净,73万,高楼层(共33层)                                                3室2厅 | 107平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,巴蜀指标，城际快铁直达，六大公园嘉陵江边新上,65万,低楼层(共33层)                                                3室2厅 | 107平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/9b48c4a0-daad-4c04-a7e7-526fd9aaf5d2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,合川,合川,单间配套，采光好，保持好，拎包入住,20万,高楼层(共18层)                                                    | 2018年建 |                                 1室0厅 | 34.34平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,直达重庆北和机场，六大公园小区环境优雅，精装修,72.8万,高楼层(共33层)                                                3室2厅 | 109平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,靓景苑 3室1厅 东 东南,33万,中楼层(共7层)                                                3室1厅 | 93.37平米                                  | 东 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,北新御龙湾 3室2厅 南,60万,高楼层(共33层)                                                3室2厅 | 85平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,小区环境优雅，各种休闲设施，绿化覆盖面积高,76.8万,高楼层(共33层)                                                3室2厅 | 109平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,世纪金马生态城 1室1厅 东新上,36万,高楼层(共33层)                                                1室1厅 | 47平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,江润地中海岸 2室2厅 南新上,108万,中楼层(共32层)                                                2室2厅 | 117平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,地理位置好，出行方便，环境好。,63万,低楼层(共30层)                                                3室2厅 | 84平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,业主诚心出售，有客户的同事多多带看,64万,中楼层(共33层)                                                3室2厅 | 89.65平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,房业主诚心出售，小区环境优美，适合居住，配套齐,70万,高楼层(共30层)                                                3室2厅 | 107.24平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,合川,合川,德润世家 2室1厅 东南,51.8万,高楼层(共33层)                                                2室1厅 | 70.95平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
