20191026,南岸,丹龙路,龙湖物业，70年大产权，视野开阔，无任何浪费面积,155万,高楼层(共33层)                                                    | 2013年建 |                                 3室2厅 | 121平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_5hOcDP1Nd_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,和泓阳光  精装三房  中间楼层   全美世纪城旁,155万,低楼层(共33层)                                                    | 2012年建 |                                 3室1厅 | 89.25平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_bhzA6o3gI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路 龙湖恒基翔龙江畔  一线江景 70年产权,200万,中楼层(共19层)                                                    | 2016年建 |                                 3室2厅 | 135平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-2c3ce19a-e6e3-46d2-ab53-03b0a50e7fd8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,精装两房 带家具家电出售 住家安静 户型方正,125万,高楼层(共33层)                                                    | 2013年建 |                                 2室2厅 | 85.2平米                                  | 东南 西南,https://ke-image.ljcdn.com/500000-inspection/prod-563de939-20e8-4a79-bf02-c9b6f2b592f2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路精装两房,价格美丽,业主诚心出售,112万,低楼层(共25层)                                                    | 2011年建 |                                 2室1厅 | 75.83平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_WaWJbsUU4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,江上多娇 一线江景  大阳台 精装修,153万,中楼层(共7层)                                                    | 2000年建 |                                 3室2厅 | 139平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-b5d30e82-b08e-4ec6-a5c7-fb6fc969688f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路 龙湖品质楼盘 一线江景三房 双阳台带两功能间,210万,高楼层(共19层)                                                    | 2016年建 |                                 3室2厅 | 135.12平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-11b6d252-dd7c-4473-814d-c2e266e5398c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,精装修一室一厅+拎包入住+住家安静,79万,低楼层(共34层)                                                    | 2011年建 |                                 1室1厅 | 50平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-3c2b26a6-2e0d-43bf-b049-cd09e3c90e9a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪轻轨旁边的两房拎包入住小区环境优美,92万,高楼层(共29层)                                                    | 2013年建 |                                 2室1厅 | 64.48平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_ZPBLa7wZ9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路  精装三房 精装修 采光好,160万,低楼层(共32层)                                                    | 2011年建 |                                 3室1厅 | 98平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-f4ab0d0a-c8a9-4c39-80a6-e85f109e11c5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 东原亲亲里 装修好的三房 可以看江 户型方正,125万,中楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 79.33平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_mdAnSUtvx_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路临江优质大三室 精装自住 板式结构南北朝向,218万,低楼层(共18层)                                                    | 2015年建 |                                 3室2厅 | 129.28平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_BRkIMhUbP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路 一线江景房 每间卧室都可以看江 朝南,145万,高楼层(共18层)                                                    | 2015年建 |                                 2室2厅 | 88平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-762b8b25-23ee-4b20-a8bf-3dbd154f6cd6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,东原亲亲里 正规三室双卫装修 户型方正,150万,低楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 97.8平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-ddce0817-b45e-4532-a790-b1ad7d79ee5b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,海峡路轻轨清水三房+跃层视野好+出行方便有超市,100万,中楼层(共15层)                                                    | 2013年建 |                                 3室1厅 | 77.6平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-de9cfa38-55b3-4012-8c59-b20375dc047f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,翔龙江畔精装江景四房 带家电家具,310万,高楼层(共33层)                                                    | 2013年建 |                                 4室2厅 | 158平米                                  | 东 西北,https://ke-image.ljcdn.com/500000-inspection/prod-e64718f0-ba7d-4dd4-ab2b-878d379b3073.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路江景房 恒基翔龙江畔 品质楼盘,117万,低楼层(共33层)                                                    | 2015年建 |                                 2室2厅 | 81.36平米                                  | 东 南,https://ke-image.ljcdn.com/500000-inspection/pc1_nsG5P0yWx_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,丹龙路看江2房，住家装修，拎包入住，带外阳台,106万,高楼层(共34层)                                                    | 2012年建 |                                 2室2厅 | 70.73平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-2b1a6e9c-1a71-4119-9051-9423c4791032.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南岸区 南滨路 东原亲亲里 装修 三房两卫 业主诚心,146万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 97平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-549ac0a8-e34a-4858-9041-e1bebf9a9cc3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,双轻轨楼下南湖路环线 次新盘 装修户型极好 拎包入住,118万,中楼层(共34层)                                                    | 2011年建 |                                 2室2厅 | 74平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_TUmU3LwWy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南岸经开区+精装正规小两房+业主诚心出售+户型方正,73万,高楼层(共33层)                                                    | 2011年建 |                                 2室1厅 | 49平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-59f7162d-843c-4d04-9e57-a1b6e0032563.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,品质正规两房 精装修 轻轨房 可看江 配套成熟,110万,高楼层(共33层)                                                    | 2012年建 |                                 2室2厅 | 70.97平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-c048f257-9d95-41a7-be2b-16a50d0f12ca.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南岸 丹龙路 清水三房 入住率高 配套齐全,132万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 90.41平米                                  | 东南 西北,https://ke-image.ljcdn.com/500000-inspection/prod-471c7a2a-fcf6-4368-8bb9-b966c05dff0c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,丹龙路 东原亲亲里 装修三房 朝中庭 高楼层视野好,95万,中楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 55平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-05b647a7-4bd2-4b5a-89f4-334406d95090.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,正规两室 装修保持好 拎包入住,168万,高楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 98平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-61fcef1f-6b6d-4662-b4d0-09e58afe6031.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 南滨路骏逸天下 正规三房两卫，采光好 可看江,160万,低楼层(共29层)                                                    | 2005年建 |                                 3室2厅 | 117平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-abe83389-c992-43e3-b635-9cb7d9d83069.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,骏逸天下 舒适住家大三室 进门带入户 住家安静,180万,低楼层(共31层)                                                    | 2005年建 |                                 3室2厅 | 150.62平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-bb5634c7-3d75-4329-892c-ffe2a6fe81d8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路 +东原亲亲里+精装两室+拎包入住+随时看房,98万,高楼层(共34层)                                                    | 2012年建 |                                 2室1厅 | 68平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_uhM7aRFlC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,丹龙路 东原亲亲里 装修三房 朝中庭 高楼层视野好,95万,中楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 55平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-05b647a7-4bd2-4b5a-89f4-334406d95090.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,正规两室 装修保持好 拎包入住,168万,高楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 98平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-61fcef1f-6b6d-4662-b4d0-09e58afe6031.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 南滨路骏逸天下 正规三房两卫，采光好 可看江,160万,低楼层(共29层)                                                    | 2005年建 |                                 3室2厅 | 117平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-abe83389-c992-43e3-b635-9cb7d9d83069.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,骏逸天下 舒适住家大三室 进门带入户 住家安静,180万,低楼层(共31层)                                                    | 2005年建 |                                 3室2厅 | 150.62平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-bb5634c7-3d75-4329-892c-ffe2a6fe81d8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,正规两房 朝小区中庭 能看江 住家安静 业主诚心出售,100万,高楼层(共32层)                                                    | 2012年建 |                                 2室1厅 | 65平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-c756001d-eba6-4d1c-bd98-e37d1b6fd444.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,精装修小三房 轻轨房 带家具家电出售,109万,中楼层(共29层)                                                    | 2013年建 |                                 3室2厅 | 71.44平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-19a5b606-8476-4810-b725-3c74486e6254.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,大二房配套齐全品质小区精装修近轻轨,120万,中楼层(共29层)                                                    | 2005年建 |                                 2室2厅 | 80.08平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_n3x7GPXjo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,环线海峡路轻轨旁 住家精装三房 价格好谈 随时可看,125万,中楼层(共17层)                                                    | 2005年建 |                                 3室2厅 | 98平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/5ad6826f-c49c-4bce-950f-65b2cd3c45ce_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,户型方正，小区环境好，龙湖物业,125万,低楼层(共18层)                                                    | 2015年建 |                                 2室1厅 | 88平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-4279a6c5-d4f3-40f4-a1d2-3b9f3453ec8a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,骏逸江岸精装大四房+一线江景+朝南看上水270度江景,258万,高楼层(共32层)                                                    | 2007年建 |                                 4室2厅 | 164平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-d068a971-4b6f-4443-b3f9-7ced96bf72c2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路 清水四房 观江景 朝公园 业主诚心出售,230万,高楼层(共33层)                                                    | 2015年建 |                                 4室2厅 | 158平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/prod-bfbd2d1f-5433-49c1-9aa7-198d13d8fc09.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,东原亲亲里南滨路 三房两卫 高楼层 看小区中庭,140万,高楼层(共34层)                                                    | 2012年建 |                                 3室2厅 | 97平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-5b621526-1f2e-4c9f-a581-9ff56eec2b78.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,清水大两房 风格自由好装修 小区邻江风景好 电梯直通,122万,高楼层(共33层)                                                    | 2013年建 |                                 2室2厅 | 85.39平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/pc1_q3BhxXwzh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 天盈首原 花园洋房 门口就是轻轨,230万,低楼层(共8层)                                                    | 2016年建 |                                 3室2厅 | 108平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/pc1_bWwFEfRfh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路 江景房 带入住花园 大3房两卫 业主安心出售,205万,高楼层(共33层)                                                    | 2011年建 |                                 3室1厅 | 141.18平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_U1eIMMjyv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,丹龙路装修两房，采光效果好，拎包入住,73万,高楼层(共33层)                                                    | 2011年建 |                                 2室1厅 | 48平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-d4d222fc-c905-4d4c-86aa-a6d2936db6c9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路+港式风情+正看江三房+看上水+龙湖物业,148万,高楼层(共33层)                                                    | 2013年建 |                                 3室2厅 | 94平米                                  | 东南 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_id6IvyYHZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪商圈东原品质小区精装两房+临南滨路,103万,高楼层(共34层)                                                    | 2012年建 |                                 2室1厅 | 67.99平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/pc1_lBM2eESLH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,清水看江三房 房子视野好 户型通透住家舒适,200万,低楼层(共18层)                                                    | 2016年建 |                                 3室2厅 | 135平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-a5a1e174-a84f-45fe-a2e0-a16bbf4d149e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,丹龙路江南世家 大一房 户型采光好 出入方便,73万,中楼层(共33层)                                                    | 2008年建 |                                 1室1厅 | 56平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-bb9dae8a-4501-46b9-a692-48b6047ab95f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,次新盘+大平层+户型方正+采光好,210万,高楼层(共33层)                                                    | 2013年建 |                                 3室2厅 | 152平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-9d69986d-1061-4c71-b722-ed43a214b937.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,满两年十楼精装看江小两室随时可看,100万,中楼层(共29层)                                                    | 2013年建 |                                 2室1厅 | 64.48平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-a88b4f2c-a66e-4f25-a3a4-570c7d6995ec.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南岸经开区+正规三房双卫+入户花园带大阳台,175万,低楼层(共26层)                                                    | 2004年建 |                                 3室2厅 | 146平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-37580bd0-1034-4edb-8e21-0f03810367ca.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 志龙新起点 跃层精装三房 拎包入住,108万,低楼层(共15层)                                                    | 2013年建 |                                 3室2厅 | 76平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_bkWR0y9X1_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,采光好+可看江+精装修可拎包入住,165万,高楼层(共33层)                                                    | 2013年建 |                                 3室1厅 | 94平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-1f1935c5-dd2d-4b89-9a08-c758914aed64.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,一线看江两房，朝南，视野好，龙湖物业，2梯4户,138万,低楼层(共18层)                                                    | 2015年建 |                                 2室2厅 | 88.36平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_o39M1x2gm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,一线精装大三房，视野效果巴适。,205万,高楼层(共33层)                                                    | 2011年建 |                                 3室2厅 | 142平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-10d0e4a5-e2c0-4df0-bbed-50bc02ba8285.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,骏逸江岸+精装三房带入户带储物间+一线江景,195万,低楼层(共33层)                                                    | 2011年建 |                                 3室2厅 | 135平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-1ef2e8fe-a619-4856-9d9f-d827b19a5fae.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪四公里芸峰天梭派三房两卫+住家装修+诚心出售,148万,中楼层(共33层)                                                    | 2011年建 |                                 3室2厅 | 105平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-9e625c57-3441-47ce-a1f2-b6960eccd9c9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 新起点 轻轨住家装修两房 户型方正 采光通风佳,109万,高楼层(共30层)                                                    | 2013年建 |                                 2室2厅 | 71.84平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-b502ade9-d649-4ab3-85f6-8341d0d93dd0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,海峡路轻轨站旁装修洋房 朝中庭 住家安静,210万,中楼层(共8层)                                                    | 2016年建 |                                 3室2厅 | 101平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-88696962-a2cb-4b8b-b35c-d7bcb0d81c5b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,轻轨环线旁边的精美两房拎包入住手慢无,89万,低楼层(共34层)                                                2室1厅 | 59.02平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_BmtVnSFSk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,恒基翔龙江畔 3室2厅 南新上,175万,中楼层(共33层)                                                    | 2014年建 |                                 3室2厅 | 121平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2fb0a83b-6bc0-423e-bc21-84a802001878.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,精装两房带衣帽间，业主换房诚售,138万,低楼层(共18层)                                                    | 2011年建 |                                 2室1厅 | 85平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-db8702e5-a6c3-475d-ae23-dc63e404525a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 江南世家 轻轨房 江景房 视野开阔 住家装修,130万,中楼层(共33层)                                                    | 2008年建 |                                 2室2厅 | 102.04平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_SMrjl4K2T_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,标准大两房 户型方正  朝小区中庭 住家安静,120万,高楼层(共33层)                                                    | 2013年建 |                                 2室2厅 | 85平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_TsVyd0W7N_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,龙湖物业看江三室 住家安静视野好 有钥匙可随时看房,145万,中楼层(共33层)                                                    | 2013年建 |                                 3室2厅 | 94平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-0db3c282-5084-466b-90ab-847a7f52b3a4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,次新小区，近轻轨站，交通出行方便，装修房,76万,中楼层(共20层)                                                    | 2016年建 |                                 2室1厅 | 47平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-57037f7f-31a7-46aa-bd12-10cffd94d70e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,骏逸天下 四房三卫 办公装修 住家安静阳台 可随时看房,190万,低楼层(共31层)                                                    | 2005年建 |                                 4室2厅 | 178.48平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-94d83949-d6d1-4dab-b6db-5dd633483f19.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,海峡路旁  全新精装修  拎包入住 视野采光好 诚心售,260万,中楼层(共16层)                                                    | 2000年建 |                                 5室2厅 | 198平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-bbe8b4c7-5db1-4780-a869-c611e34061f7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪 东原亲亲里 江景2房 住家装修 出行方便,112万,高楼层(共34层)                                                    | 2012年建 |                                 2室2厅 | 70.82平米                                  | 东南 南,https://ke-image.ljcdn.com/500000-inspection/prod-929a9141-c940-4d7c-8d5d-6756174cda01.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,看江装修大两室 住家清净 近轨道环线海峡路站 诚售,120万,中楼层(共33层)                                                    | 2008年建 |                                 2室2厅 | 102平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6534eb0f-bcc3-4396-a2ae-c1e87d67b7c8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪四公里南湖站  正规一室一厅 装修保持可以,85万,高楼层(共34层)                                                    | 2011年建 |                                 1室1厅 | 56平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-b39b16ba-fce3-422a-b051-db83b34a5559.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,精选，轻轨正小2房，采光好，交通便利,82万,中楼层(共34层)                                                    | 2011年建 |                                 2室1厅 | 49.91平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_PcAPiwPPk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,朝中庭  精装三房两卫  全新家具 户型方正 无浪费面积,160万,高楼层(共33层)                                                    | 2013年建 |                                 3室2厅 | 98平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_6fkuJgiMg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,14年次新小区 正规两房 拎包入住,97万,高楼层(共30层)                                                    | 2013年建 |                                 2室2厅 | 67平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-5fa012e7-07c2-41ff-b5ba-814bdc8e6d3e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,朝中庭，住家安静，看江视野好，业主诚心卖,253万,低楼层(共33层)                                                    | 2014年建 |                                 3室2厅 | 158平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_oOjfsVBD0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,海峡路轻轨站旁 中间楼层 业主置换 城市江山,105万,中楼层(共15层)                                                    | 2005年建 |                                 2室2厅 | 86.4平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_RF7PdaPSc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路 +恒基翔龙江畔+看江三房+龙湖物业,145万,低楼层(共33层)                                                    | 2013年建 |                                 3室2厅 | 94平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_1RoxxqBW0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,住家安静   看江视野好  业主诚心卖  带家具家电,145万,高楼层(共33层)                                                    | 2014年建 |                                 3室2厅 | 95平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_0CZRLWEwC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南滨路  底层 可做底商  交通方便,160万,低楼层(共26层)                                                    | 2005年建 |                                 3室1厅 | 140平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/pc1_4f0bbPWPY_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,轻轨10号线旁边，临江高层，次新房小区 入住率高,105万,高楼层(共34层)                                                3室2厅 | 75平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_dForNAIOy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,临轻轨  住家装修  配套成熟  业主诚心卖,105万,低楼层(共31层)                                                    | 2011年建 |                                 2室2厅 | 78平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/test-a4216e63-ff3f-471f-aaf4-34d852b5b695.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,江南世家看江三房，户型房子，视野开阔，出门交通方便,145万,中楼层(共33层)                                                    | 2008年建 |                                 3室2厅 | 115平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-b683265a-e126-4d7b-873a-6e9caab99f8f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,南坪丹回路轻轨房 正规两房 住家装修 看房方便,90万,低楼层(共29层)                                                2室1厅 | 63平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_YTS6nUBBj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,江岸端头户型，采光通风好，户型方正无浪费,115万,中楼层(共18层)                                                    | 2011年建 |                                 2室1厅 | 86平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-406558c7-1a85-438e-b8e0-4d61b250c824.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,丹龙路,一线江景房 户型方正 视野开阔 骏逸江岸 业主诚售,245万,中楼层(共32层)                                                    | 2007年建 |                                 4室2厅 | 163平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-aa2942e7-16c7-4397-b739-97cea89f0417.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
