20191026,阳光城未来悦,价格待定,0
20191026,东原映阅,价格待定,0
20191026,长安丽都,19000,0
20191026,溪山玥,价格待定,0
20191026,新江与城天越,560,399万
20191026,浙商龙印台,15000,0
20191026,新康璞山,11000,0
20191026,保亿湖山鹿鸣,15000,155万
20191026,富力院士廷,12000,105万
20191026,绿地海外滩,410,0
20191026,格力两江总部公园,12500,120万
20191026,蓝光雍锦湾,7300,74万
20191026,金科美辰,130,122万
20191026,协信天骄公园,203,0
20191026,远洋山水赋,15000,146万
20191026,恒大御澜庭,7500,51万
20191026,协信车时光,25000,0
20191026,协信哈罗国际中国,450,320万
20191026,帝岭花园,11000,41万
20191026,帝岭花园,40,48万
20191026,升伟铂寓,价格待定,0
20191026,华侨城云麓台,17000,230万
20191026,龙湖九里晴川,14000,65万
20191026,帝岭花园,11000,41万
20191026,华侨城云麓台,17000,230万
20191026,中国铁建东林道,17000,0
20191026,融侨首玺,16000,0
20191026,金科博翠云邸,7000,0
20191026,良瑜国际养生谷,8300,32万
20191026,汤先生的山宿,60,60万
20191026,贝蒙松藻中心,16000,0
20191026,恒大中渝广场,24000,220万
20191026,阳光城,12000,145万
20191026,奥体中央公园,5200,46万
20191026,协信天骄星城,11800,99万
20191026,绿地城际空间站,6000,55万
20191026,财信中梁首府,7000,51万
20191026,恒大照母山,420,310万
20191026,悦麓山,13000,134万
20191026,中洲半岛城邦,12500,116万
20191026,龙湖春江天镜,15000,96万
20191026,阳光100喜马拉雅,30000,1147万
20191026,碧桂园中俊天玺,425,440万
20191026,东旭御江湾,12000,170万
20191026,龙湖西宸原著,350,310万
20191026,鸿笙苑宝贝的墅,18000,190万
20191026,爱普新鸿府,15600,124万
20191026,旭辉江山青林半,9300,85万
20191026,观山御璟,13000,150万
20191026,融创公园学府,6000,36万
20191026,远洋合能枫丹江屿,14000,127万
20191026,桂语九里,15500,148万
20191026,新天泽樾麓台,10300,115万
20191026,万云府,价格待定,0
20191026,澳海江悦府,6300,73万
20191026,碧桂园翡翠郡,7600,79万
20191026,财信中梁首府,7000,51万
20191026,洺悦城,10000,100万
20191026,融创金弈时代,价格待定,75万
20191026,中建湖山印象,200,200万
20191026,博翠山麓,16500,115.5万
20191026,华侨城溪山集,17000,151万
20191026,美的荣安公园天下,22000,0
20191026,金科世界城(江津),5600,61万
20191026,溪山玥,价格待定,0
20191026,长安丽都,19000,0
20191026,华宇观澜华府,27000,0
20191026,首创禧瑞山河,价格待定,0
20191026,新江与城悠澜,100,0
20191026,博翠山麓,18500,190万
20191026,林山郡,20000,168万
20191026,铂悦澜庭,60,0
20191026,招商雍江府,9800,104万
20191026,江津金科集美东方,7500,70万
20191026,保利观塘,价格待定,0
20191026,恒大中央广场,20000,0
20191026,首钢鎏雲大道,10000,95万
20191026,金科九曲河,600,600万
20191026,金沙玖悦,15000,145万
20191026,阳光城,12000,145万
20191026,悦麓山,13000,134万
20191026,协信星澜汇,10000,146万
20191026,中国铁建玖城贰号,15000,0
20191026,巴南万达广场,8500,0
20191026,蓝光水岸公园,20000,0
20191026,龙兴国际生态新城,15000,123万
20191026,龙兴金茂府,价格待定,220万
20191026,中建御湖壹号,14500,106万
20191026,君临南山崇德府,15000,136万
20191026,奥捷五金机电城,8100,0
20191026,保亿湖山鹿鸣,15000,155万
20191026,协信天骄星城,4400,40万
20191026,象屿观悦府,160,150万
20191026,财信铂雲府,19000,123万
20191026,中德时光岭,12000,147万
20191026,碧桂园中俊天玺,550,650万
20191026,融侨首玺,23500,150万
20191026,金茂国际生态新城,16000,55万
20191026,龙湖西宸原著,12600,138万
20191026,金科天宸,30000,0
20191026,奥园公园壹号,5000,0
20191026,中冶仁和西里,13500,99万
20191026,洺悦城,10000,100万
20191026,恒大照母山,420,310万
20191026,融创金弈时代,价格待定,75万
20191026,云山晓,7988,70万
20191026,远洋山水赋,15000,146万
20191026,花溪御府,9000,69万
20191026,悦麓山,13000,134万
20191026,中建瑜和城,8900,100万
20191026,中亿阳明山水,19300,0
20191026,协信星澜汇,10000,146万
20191026,弘阳时光澜庭,价格待定,0
20191026,中建南宸玖樾,价格待定,0
20191026,西阅星辰,价格待定,0
20191026,万云府,价格待定,0
20191026,富力城新壹站,25000,0
20191026,协信天骄星城,4400,40万
20191026,蓝光雍锦湾,7300,74万
20191026,奥园公园壹号,5000,0
20191026,龙湖西宸原著,20000,0
20191026,荣盛城,价格待定,0
20191026,阳光100喜马拉雅,30000,1147万
20191026,碧桂园中俊天玺,425,440万
20191026,东旭御江湾,12000,170万
20191026,碧桂园中俊天玺,550,650万
20191026,融侨首玺,23500,150万
20191026,恒大解放碑中心,27000,181万
20191026,金茂国际生态新城,16000,55万
20191026,十里星光,12000,0
20191026,龙湖西宸原著,350,310万
20191026,龙湖西宸原著,12600,138万
20191026,融信海月平湖,22500,202万
20191026,十里长江,价格待定,0
20191026,金科联发東悦府,14000,105万
20191026,融创溪山春晓,14500,135万
20191026,爱普新鸿府,15600,124万
20191026,鸿笙苑宝贝的墅,18000,190万
20191026,金科天宸,30000,0
20191026,金科天宸,8000,24万
20191026,旭辉江山青林半,9300,85万
20191026,观山御璟,13000,150万
20191026,融创公园学府,6000,36万
20191026,远洋合能枫丹江屿,14000,127万
20191026,荣盛城,11600,122万
20191026,桂语九里,15500,148万
20191026,奥园公园壹号,5000,0
20191026,金辉泊舍,400,390万
20191026,龙湖嘉天下,12000,72万
20191026,中冶仁和西里,13500,99万
20191026,联发西城首府,190,180万
20191026,金科美辰,130,122万
20191026,荣盛城,价格待定,0
20191026,山城小院,15000,129万
20191026,万科四季花城,11500,76万
20191026,樾千山,15500,222万
20191026,首创禧瑞山河,18000,200万
20191026,龙湖西宸原著,20000,0
20191026,西阅星辰,价格待定,0
20191026,华润公园九里商铺,30000,0
20191026,联发状元坊,21000,0
20191026,御峰8坊,价格待定,0
20191026,恒基翔龙江畔商业,价格待定,0
20191026,长嘉汇商铺,价格待定,0
20191026,千谷产业园,价格待定,0
20191026,长帆时代公馆,5800,0
20191026,中核天玺一品,价格待定,0
20191026,金科美邻汇,价格待定,0
20191026,金科碧桂园旭辉千江凌云,240,0
20191026,大足天悦五星华府,4600,0
20191026,赣江国际五金机电采购中心,价格待定,0
20191026,中海黎香湖,价格待定,0
20191026,财信龙水湖,价格待定,0
20191026,北大资源财富森林,25000,0
20191026,北新御龙湾,7000,0
20191026,鲁能南渝秀街,20000,0
20191026,新华协信中心,26000,0
20191026,国盛IEC中心,8000,0
20191026,长帆时代公馆,5800,0
20191026,金科美邻汇,价格待定,0
20191026,重庆车联网科技产业园,6300,0
20191026,大足天悦五星华府,4600,0
20191026,恒基翔龙江畔商业,价格待定,0
20191026,长嘉汇商铺,价格待定,0
20191026,千谷产业园,价格待定,0
20191026,中核天玺一品,价格待定,0
20191026,金科碧桂园旭辉千江凌云,240,0
20191026,万科悦湾,价格待定,0
20191026,中国铁建花语佰骊商业,价格待定,0
20191026,泽科空港中心,价格待定,0
20191026,鲁能城,价格待定,0
20191026,中核天玺一品,7000,0
20191026,国美江天御府,价格待定,0
20191026,北大资源蘭庭序,20000,0
20191026,北大资源蘭庭序,价格待定,0
20191026,泽科空港中心,价格待定,0
20191026,鲁能城,价格待定,0
20191026,中国铁建花语佰骊商业,价格待定,0
20191026,万科悦湾,价格待定,0
20191026,中核天玺一品,7000,0
20191026,外滩PARK,20000,0
20191026,曦圆丽景,11000,0
20191026,曦圆丽景,价格待定,0
20191026,天地源水墨江山,价格待定,0
20191026,荣安柳岸潮鸣,价格待定,0
20191026,国瑞江南御府,价格待定,0
20191026,万科西九,14500,0
20191026,富力城2P组团,7500,0
20191026,逸翠庄园君玺,330,0
20191026,融汇半岛观江,价格待定,0
20191026,中交丽景,价格待定,0
20191026,瑞同优米,40000,0
20191026,葛洲坝微客公馆,价格待定,0
20191026,协信星都会,13500,0
20191026,朵力迎宾大道,价格待定,0
20191026,千威先生的洋房,价格待定,0
20191026,渝开发上城时代,价格待定,0
20191026,中国核建紫金一品,价格待定,0
20191026,东原1891印长江,50000,0
20191026,汇祥林里3000三期,价格待定,0
20191026,名流印象,价格待定,0
20191026,建工依山郡,价格待定,0
